time,distance,spm,power,pace,calhr,calories,heartrate,status,,,,,,,,,,,,,,,,,,,,
42.63,83.0,37,342,100.77372514974212,1477.0272,6,153,9
42.44,83.9,37,342,100.77372514974212,1477.0272,6,153,9
42.23,85.0,37,342,100.77372514974212,1477.0272,6,153,9
42.02,86.0,37,342,100.77372514974212,1477.0272,6,153,9
41.82,86.9,37,342,100.77372514974212,1477.0272,6,153,9
41.6,87.9,37,342,100.77372514974212,1477.0272,6,153,9
41.4,88.8,37,342,100.77372514974212,1477.0272,6,153,9
41.19,90.0,37,342,100.77372514974212,1477.0272,6,153,9
40.97,91.1,35,335,101.47079876651769,1452.9360000000001,7,153,9
40.77,92.2,35,335,101.47079876651769,1452.9360000000001,7,153,9
40.57,93.2,35,335,101.47079876651769,1452.9360000000001,7,153,9
40.36,94.1,35,335,101.47079876651769,1452.9360000000001,7,153,9
40.15,95.1,35,335,101.47079876651769,1452.9360000000001,7,153,9
39.95,96.0,35,335,101.47079876651769,1452.9360000000001,7,153,9
39.74,97.0,35,335,101.47079876651769,1452.9360000000001,7,153,9
39.52,98.1,35,335,101.47079876651769,1452.9360000000001,7,153,9
39.32,99.2,36,328,102.18756883314414,1428.8448,7,153,9
39.11,100.3,36,328,102.18756883314414,1428.8448,7,153,9
38.89,101.3,36,328,102.18756883314414,1428.8448,7,153,9
38.7,102.2,36,328,102.18756883314414,1428.8448,7,153,9
38.49,103.2,36,328,102.18756883314414,1428.8448,7,153,9
38.28,104.1,36,328,102.18756883314414,1428.8448,7,153,9
38.07,105.1,36,328,102.18756883314414,1428.8448,7,153,9
37.86,106.2,36,328,102.18756883314414,1428.8448,7,153,9
37.65,107.3,35,320,103.03213249521393,1401.3120000000001,8,153,9
37.44,108.4,35,320,103.03213249521393,1401.3120000000001,8,153,9
37.23,109.4,35,320,103.03213249521393,1401.3120000000001,8,153,9
37.04,110.3,35,320,103.03213249521393,1401.3120000000001,8,153,9
36.83,111.3,35,320,103.03213249521393,1401.3120000000001,8,153,9
36.6,112.3,35,320,103.03213249521393,1401.3120000000001,8,153,9
36.41,113.2,35,320,103.03213249521393,1401.3120000000001,8,153,9
36.2,114.3,35,320,103.03213249521393,1401.3120000000001,8,153,9
35.99,115.4,36,325,102.5010295965768,1418.52,9,153,9
35.78,116.5,36,325,102.5010295965768,1418.52,9,153,9
35.57,117.5,36,325,102.5010295965768,1418.52,9,153,9
35.36,118.5,36,325,102.5010295965768,1418.52,9,153,9
35.15,119.5,36,325,102.5010295965768,1418.52,9,153,9
34.95,120.4,36,325,102.5010295965768,1418.52,9,153,9
34.75,121.3,36,325,102.5010295965768,1418.52,9,153,9
34.53,122.3,36,325,102.5010295965768,1418.52,9,153,9
34.32,123.5,35,321,102.92503040918932,1404.7536,9,153,9
34.11,124.5,35,321,102.92503040918932,1404.7536,9,153,9
33.9,125.6,35,321,102.92503040918932,1404.7536,9,153,9
33.71,126.5,35,321,102.92503040918932,1404.7536,9,153,9
33.5,127.5,35,321,102.92503040918932,1404.7536,9,153,9
33.28,128.5,35,321,102.92503040918932,1404.7536,9,153,9
33.07,129.4,35,321,102.92503040918932,1404.7536,9,153,9
32.87,130.4,35,321,102.92503040918932,1404.7536,9,153,9
32.66,131.4,35,321,102.92503040918932,1404.7536,9,153,9
32.45,132.5,34,314,103.68425196001034,1380.6624000000002,10,153,9
32.24,133.6,34,314,103.68425196001034,1380.6624000000002,10,153,9
32.04,134.6,34,314,103.68425196001034,1380.6624000000002,10,153,9
31.83,135.6,34,314,103.68425196001034,1380.6624000000002,10,153,9
31.63,136.5,34,314,103.68425196001034,1380.6624000000002,10,153,9
31.42,137.4,34,314,103.68425196001034,1380.6624000000002,10,153,9
31.21,138.4,34,314,103.68425196001034,1380.6624000000002,10,153,9
30.99,139.5,34,314,103.68425196001034,1380.6624000000002,10,153,9
30.79,140.6,36,319,103.13968177214414,1397.8704,11,153,9
30.57,141.7,36,319,103.13968177214414,1397.8704,11,153,9
30.38,142.7,36,319,103.13968177214414,1397.8704,11,153,9
30.17,143.7,36,319,103.13968177214414,1397.8704,11,153,9
29.96,144.6,36,319,103.13968177214414,1397.8704,11,153,9
29.76,145.5,36,319,103.13968177214414,1397.8704,11,153,9
29.54,146.5,36,319,103.13968177214414,1397.8704,11,153,9
29.33,147.6,36,319,103.13968177214414,1397.8704,11,153,9
29.12,148.7,35,326,102.39611547045337,1421.9616,11,153,9
28.91,149.8,35,326,102.39611547045337,1421.9616,11,153,9
28.72,150.8,35,326,102.39611547045337,1421.9616,11,153,9
28.49,151.8,35,326,102.39611547045337,1421.9616,11,161,9
28.3,152.7,35,326,102.39611547045337,1421.9616,11,161,9
28.1,153.6,35,326,102.39611547045337,1421.9616,11,161,9
27.88,154.6,35,326,102.39611547045337,1421.9616,11,161,9
27.67,155.7,35,326,102.39611547045337,1421.9616,11,161,9
27.46,156.8,35,323,102.71215486785735,1411.6368,12,169,9
27.25,157.9,35,323,102.71215486785735,1411.6368,12,169,9
27.05,158.8,35,323,102.71215486785735,1411.6368,12,169,9
26.83,159.9,35,323,102.71215486785735,1411.6368,12,169,9
26.62,160.9,35,323,102.71215486785735,1411.6368,12,169,9
26.42,161.8,35,323,102.71215486785735,1411.6368,12,168,9
26.22,162.7,35,323,102.71215486785735,1411.6368,12,168,9
26.01,163.8,35,323,102.71215486785735,1411.6368,12,168,9
25.79,164.9,36,321,102.92503040918932,1404.7536,13,168,9
25.59,165.9,36,321,102.92503040918932,1404.7536,13,168,9
25.39,166.9,36,321,102.92503040918932,1404.7536,13,166,9
25.17,168.0,36,321,102.92503040918932,1404.7536,13,166,9
24.97,168.9,36,321,102.92503040918932,1404.7536,13,166,9
24.77,169.8,36,321,102.92503040918932,1404.7536,13,166,9
24.55,170.8,36,321,102.92503040918932,1404.7536,13,166,9
24.33,171.8,36,321,102.92503040918932,1404.7536,13,166,9
24.14,172.9,35,319,103.13968177214414,1397.8704,13,166,9
23.92,174.0,35,319,103.13968177214414,1397.8704,13,166,9
23.72,175.0,35,319,103.13968177214414,1397.8704,13,166,9
23.5,176.1,35,319,103.13968177214414,1397.8704,13,175,9
23.29,177.1,35,319,103.13968177214414,1397.8704,13,175,9
23.09,178.0,35,319,103.13968177214414,1397.8704,13,175,9
22.89,178.9,35,319,103.13968177214414,1397.8704,13,175,9
22.67,179.9,35,319,103.13968177214414,1397.8704,13,175,9
22.47,181.0,35,319,103.13968177214414,1397.8704,13,175,9
22.26,182.1,35,320,103.03213249521393,1401.3120000000001,14,175,9
22.05,183.1,35,320,103.03213249521393,1401.3120000000001,14,175,9
21.85,184.1,35,320,103.03213249521393,1401.3120000000001,14,175,9
21.63,185.1,35,320,103.03213249521393,1401.3120000000001,14,175,9
21.43,186.0,35,320,103.03213249521393,1401.3120000000001,14,173,9
21.23,186.9,35,320,103.03213249521393,1401.3120000000001,14,173,9
21.01,188.0,35,320,103.03213249521393,1401.3120000000001,14,173,9
20.8,189.0,35,320,103.03213249521393,1401.3120000000001,14,173,9
20.6,190.1,36,316,103.46504569944682,1387.5456000000001,15,169,9
20.39,191.1,36,316,103.46504569944682,1387.5456000000001,15,169,9
20.19,192.1,36,316,103.46504569944682,1387.5456000000001,15,169,9
19.98,193.1,36,316,103.46504569944682,1387.5456000000001,15,169,9
19.76,194.1,36,316,103.46504569944682,1387.5456000000001,15,169,9
19.55,195.0,36,316,103.46504569944682,1387.5456000000001,15,171,9
19.35,196.0,36,316,103.46504569944682,1387.5456000000001,15,171,9
19.15,197.0,36,316,103.46504569944682,1387.5456000000001,15,171,9
18.93,198.2,36,317,103.35613504453283,1390.9872,15,171,9
18.72,199.2,36,317,103.35613504453283,1390.9872,15,171,9
18.52,200.2,36,317,103.35613504453283,1390.9872,15,171,9
18.32,201.2,36,317,103.35613504453283,1390.9872,15,171,9
18.1,202.2,36,317,103.35613504453283,1390.9872,15,171,9
17.9,203.1,36,317,103.35613504453283,1390.9872,15,171,9
17.68,204.1,36,317,103.35613504453283,1390.9872,15,171,9
17.48,205.1,36,317,103.35613504453283,1390.9872,15,169,9
17.27,206.3,35,324,102.60637502487964,1415.0784,16,169,9
17.06,207.3,35,324,102.60637502487964,1415.0784,16,169,9
16.86,208.3,35,324,102.60637502487964,1415.0784,16,169,9
16.64,209.4,35,324,102.60637502487964,1415.0784,16,169,9
16.44,210.3,35,324,102.60637502487964,1415.0784,16,171,9
16.24,211.2,35,324,102.60637502487964,1415.0784,16,171,9
16.02,212.2,35,324,102.60637502487964,1415.0784,16,171,9
15.81,213.2,35,324,102.60637502487964,1415.0784,16,171,9
15.6,214.4,35,324,102.60637502487964,1415.0784,17,171,9
15.4,215.4,35,324,102.60637502487964,1415.0784,17,170,9
15.19,216.5,35,324,102.60637502487964,1415.0784,17,170,9
14.99,217.5,35,324,102.60637502487964,1415.0784,17,170,9
14.78,218.4,35,324,102.60637502487964,1415.0784,17,170,9
14.58,219.3,35,324,102.60637502487964,1415.0784,17,170,9
14.36,220.3,35,324,102.60637502487964,1415.0784,17,164,9
14.14,221.4,35,324,102.60637502487964,1415.0784,17,164,9
13.94,222.4,35,328,102.18756883314414,1428.8448,17,164,9
13.72,223.6,35,328,102.18756883314414,1428.8448,17,164,9
13.53,224.6,35,328,102.18756883314414,1428.8448,17,167,9
13.32,225.5,35,328,102.18756883314414,1428.8448,17,167,9
13.11,226.5,35,328,102.18756883314414,1428.8448,17,167,9
12.91,227.4,35,328,102.18756883314414,1428.8448,17,167,9
12.68,228.4,35,328,102.18756883314414,1428.8448,17,167,9
12.48,229.4,35,328,102.18756883314414,1428.8448,17,167,9
12.28,230.5,35,328,102.18756883314414,1428.8448,17,167,9
12.06,231.6,35,315,103.57441686512864,1384.104,18,167,9
11.87,232.6,35,315,103.57441686512864,1384.104,18,167,9
11.65,233.6,35,315,103.57441686512864,1384.104,18,167,9
11.45,234.5,35,315,103.57441686512864,1384.104,18,167,9
11.24,235.5,35,315,103.57441686512864,1384.104,18,167,9
11.03,236.4,35,315,103.57441686512864,1384.104,18,167,9
10.82,237.4,35,315,103.57441686512864,1384.104,18,167,9
10.61,238.5,35,315,103.57441686512864,1384.104,18,170,9
10.4,239.6,35,316,103.46504569944682,1387.5456000000001,19,170,9
10.2,240.6,35,316,103.46504569944682,1387.5456000000001,19,170,9
9.99,241.6,35,316,103.46504569944682,1387.5456000000001,19,170,9
9.78,242.6,35,316,103.46504569944682,1387.5456000000001,19,170,9
9.58,243.5,35,316,103.46504569944682,1387.5456000000001,19,170,9
9.36,244.5,35,316,103.46504569944682,1387.5456000000001,19,168,9
9.16,245.4,35,316,103.46504569944682,1387.5456000000001,19,168,9
8.95,246.5,35,316,103.46504569944682,1387.5456000000001,19,168,9
8.74,247.6,35,317,103.35613504453283,1390.9872,19,168,9
8.53,248.7,35,317,103.35613504453283,1390.9872,19,168,9
8.33,249.7,35,317,103.35613504453283,1390.9872,19,162,9
8.12,250.7,35,317,103.35613504453283,1390.9872,19,162,9
7.91,251.6,35,317,103.35613504453283,1390.9872,19,162,9
7.7,252.6,35,317,103.35613504453283,1390.9872,19,162,9
7.5,253.5,35,317,103.35613504453283,1390.9872,19,165,9
7.29,254.5,35,317,103.35613504453283,1390.9872,19,165,9
7.07,255.7,35,317,103.35613504453283,1390.9872,20,165,9
6.87,256.7,35,317,103.35613504453283,1390.9872,20,165,9
6.67,257.7,35,317,103.35613504453283,1390.9872,20,165,9
6.45,258.8,35,317,103.35613504453283,1390.9872,20,172,9
6.25,259.7,35,317,103.35613504453283,1390.9872,20,172,9
6.04,260.6,35,317,103.35613504453283,1390.9872,20,172,9
5.82,261.6,35,317,103.35613504453283,1390.9872,20,172,9
5.62,262.6,35,317,103.35613504453283,1390.9872,20,172,9
5.41,263.6,35,309,104.24050859168301,1363.4544,21,172,9
5.2,264.7,35,309,104.24050859168301,1363.4544,21,172,9
5.0,265.7,35,309,104.24050859168301,1363.4544,21,172,9
4.79,266.6,35,309,104.24050859168301,1363.4544,21,172,9
4.58,267.6,35,309,104.24050859168301,1363.4544,21,171,9
4.37,268.5,35,309,104.24050859168301,1363.4544,21,171,9
4.16,269.4,35,309,104.24050859168301,1363.4544,21,171,9
3.95,270.4,35,309,104.24050859168301,1363.4544,21,171,9
3.74,271.5,35,309,104.24050859168301,1363.4544,21,171,9
3.54,272.5,35,297,105.62592656814743,1322.1552000000001,21,171,9
3.34,273.5,35,297,105.62592656814743,1322.1552000000001,21,171,9
3.13,274.5,35,297,105.62592656814743,1322.1552000000001,21,171,9
2.92,275.5,35,297,105.62592656814743,1322.1552000000001,21,171,9
2.71,276.4,35,297,105.62592656814743,1322.1552000000001,21,171,9
2.5,277.3,35,297,105.62592656814743,1322.1552000000001,21,171,9
2.3,278.2,35,297,105.62592656814743,1322.1552000000001,21,171,9
2.08,279.3,35,297,105.62592656814743,1322.1552000000001,21,171,9
1.87,280.3,34,291,106.34694497484485,1301.5056,22,171,9
1.66,281.4,34,291,106.34694497484485,1301.5056,22,171,9
1.46,282.4,34,291,106.34694497484485,1301.5056,22,171,9
1.26,283.3,34,291,106.34694497484485,1301.5056,22,171,9
1.04,284.2,34,291,106.34694497484485,1301.5056,22,171,9
0.83,285.1,34,291,106.34694497484485,1301.5056,22,171,9
0.64,286.0,34,291,106.34694497484485,1301.5056,22,171,9
0.42,287.0,34,291,106.34694497484485,1301.5056,22,171,9
0.21,288.0,34,291,106.34694497484485,1301.5056,22,171,9
0.01,289.0,34,279,107.850280846111,1260.2064,22,171,9
0.0,290.1,34,279,107.850280846111,1260.2064,22,171,9
0.0,291.0,34,279,107.850280846111,1260.2064,22,171,9
0.0,291.9,34,279,107.850280846111,1260.2064,22,171,9
0.0,292.8,34,279,107.850280846111,1260.2064,22,171,9
0.0,293.6,34,279,107.850280846111,1260.2064,22,171,9
0.0,294.5,34,279,107.850280846111,1260.2064,22,171,9
0.0,295.3,34,279,107.850280846111,1260.2064,22,171,9
0.0,296.1,34,279,107.850280846111,1260.2064,22,171,9
0.0,296.9,34,279,107.850280846111,1260.2064,22,171,9
0.0,297.6,34,279,107.850280846111,1260.2064,22,171,9
0.0,298.4,34,279,107.850280846111,1260.2064,22,171,9
0.0,299.1,34,279,107.850280846111,1260.2064,22,171,9
0.0,299.7,34,279,107.850280846111,1260.2064,22,171,9
0.0,300.4,34,279,107.850280846111,1260.2064,22,171,9
0.0,301.1,34,279,107.850280846111,1260.2064,22,171,9
0.0,301.7,34,279,107.850280846111,1260.2064,22,171,9
0.0,302.4,34,279,107.850280846111,1260.2064,22,168,9
0.0,303.0,34,279,107.850280846111,1260.2064,22,168,9
0.0,303.6,34,279,107.850280846111,1260.2064,22,168,9
0.0,304.2,34,279,107.850280846111,1260.2064,22,168,9
0.0,304.7,34,279,107.850280846111,1260.2064,22,168,9
0.0,305.3,34,279,107.850280846111,1260.2064,22,163,9
0.0,305.9,34,279,107.850280846111,1260.2064,22,163,9
0.0,306.4,34,279,107.850280846111,1260.2064,22,163,9
0.0,306.9,34,279,107.850280846111,1260.2064,22,163,9
0.0,307.5,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.0,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.5,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,164,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,164,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,164,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,164,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,164,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,163,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,162,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,161,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,160,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,159,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,159,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,159,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,159,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,159,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,158,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,157,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,156,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,155,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,155,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,155,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,155,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,154,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,153,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,152,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,151,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
0.0,308.6,34,279,107.850280846111,1260.2064,22,150,9
